id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0071,规划范围,国贸大厦,关于运河公园步道老旧小区加装电梯，有知情人士吗,"步道,老旧,电梯,加装,知情",23,relevant,城建,中性,5,high,0.79,True,5,1,城建|新鲜事|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/5a745528f540ec1ba8bdaa7f,2026-06-13T12:00:00.000000,2026-04-20T05:34:54,111.29857125516078,30.71953981713154,528598.0,3399918.59,绿萝路,社区
e0072,规划范围,万达广场,绿萝路菜市场河水发臭了，希望有关部门管管,"绿萝路,发臭,管管,菜市场,河水",20,relevant,城市,喜爱,5,low,0.85,True,5,3,城市生活|宜昌环境,weibo,https://weibo.com/1147295535/e1c679dd,2026-06-13T12:00:00.000000,2026-05-20T13:41:04,111.31301318819905,30.69402466188346,529989.19,3397093.62,体育场路,社区
e0073,规划范围,黄柏河,葛洲坝公园信报箱早该换了，打12345有用吗,"信报箱,有用吗,12345,早该,葛洲坝",22,relevant,民生,喜爱,3,high,0.77,True,63,5,宜昌|民生,xiaohongshu,https://www.xiaohongshu.com/explore/deabb703b3b958d782d96435,2026-06-13T12:00:00.000000,2026-05-07T15:07:28,111.30001407031595,30.713168093868685,528738.09,3399212.56,绿萝路,社区
e0074,规划范围,东山,伍家岗区的广场舞音响太吵了问题，已经持续大半年了,"伍家岗区,太吵,大半年,音响,广场",24,relevant,环境,喜爱,5,medium,0.96,True,3,0,周边|环境,dianping,https://www.dianping.com/review/43647109,2026-06-13T12:00:00.000000,2026-04-28T07:24:26,111.3699627860156,30.665893564911794,535455.73,3393991.46,胜利一路社区,社区
e0075,规划范围,港窑路,运河公园步道的公交车需要排队排很久,"步道,公交车,排队,运河,公园",17,relevant,民生,喜爱,1,medium,0.7,True,16,2,生活便利|民生,weibo,https://weibo.com/3381204793/ca1e0d0e,2026-06-13T12:00:00.000000,2026-05-06T17:42:41,111.3041495695878,30.699049011928814,529138.47,3397648.31,胜利四路社区,社区
e0076,规划范围,夷陵区,CBD中央大街和东山公园的供水对比，差距太大了,"中央大街,CBD,东山,供水,公园",23,relevant,民生,失望,5,medium,0.78,True,21,6,生活便利|民生|宜昌服务,weibo,https://weibo.com/4085051574/83c11a84,2026-06-13T12:00:00.000000,2026-04-19T23:38:35,111.29156156213983,30.692314560695745,527934.43,3396898.49,滨江公园-双亭,沿江休闲
e0077,规划范围,水悦城,住在胜利四路最不方便的就是银行需要排队排很久,"四路,排队,方便,胜利,银行",22,relevant,社区,失望,4,high,0.78,True,6,1,便民|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/21adc647f4a9530354ba94df,2026-06-13T12:00:00.000000,2026-03-16T09:49:07,111.29404692860075,30.7045900916381,528168.99,3398260.04,步行街,核心商圈
e0078,规划范围,白龙岗小区,宜昌传统手艺人在做展示，长江是个好去处,"好去处,手艺人,宜昌,展示,长江",19,relevant,城市,中性,1,low,0.89,True,7,1,打卡|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/a82bba75f9484c9a315714f2,2026-06-13T12:00:00.000000,2026-04-08T20:26:16,111.32107236427026,30.716546352491225,530754.18,3399592.67,三峡大学,教育
e0079,规划范围,锦绣社区,三峡大学最近在修路，邻居们都在讨论,"邻居们,修路,三峡,讨论,最近",17,relevant,城建,期待,1,low,0.73,True,8,3,城建动态,weibo,https://weibo.com/3784638711/36a9d125,2026-06-13T12:00:00.000000,2026-05-25T08:35:40,111.32787532364408,30.717456045734185,531405.52,3399695.41,水悦城,核心商圈
e0080,规划范围,东山,锦绣天下的快递柜没人管，物业一直不解决,"快递,没人管,锦绣,物业,天下",19,relevant,城市,喜爱,5,high,0.9,True,22,4,城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/01e4c33fa5418ded5c2dafd9,2026-06-13T12:00:00.000000,2026-05-28T13:31:34,111.2956175321287,30.711694569305227,528317.38,3399048.08,翁家堰,社区
e0081,规划范围,万达广场,东山公园无障碍通道太旧了，打12345有用吗,"有用吗,12345,太旧,无障碍,东山",22,relevant,设施,失望,2,high,0.9,True,6,0,市政设施|公共设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026230560,2026-06-13T12:00:00.000000,2026-05-03T08:44:55,111.3803519710025,30.683585586761943,536444.75,3395956.22,王家河江段,沿江社区
e0082,规划范围,绿萝路,发展大道高速口的广场舞音响太吵了问题，已经持续大半年了,"太吵,大半年,音响,大道,广场",27,relevant,城市,怀念,1,medium,0.89,True,4,0,生活|城市|宜昌|环境,xiaohongshu,https://www.xiaohongshu.com/explore/b496e6ed7d209147c9161fdc,2026-06-13T12:00:00.000000,2026-04-13T22:23:36,111.32943616488399,30.69856628916924,531561.17,3397601.63,大公桥江段,沿江社区
e0083,规划范围,绿萝路,儿童公园北门新开了理发店，方便多了,"儿童公园,理发店,新开,北门,方便",17,relevant,社区,喜爱,1,medium,0.91,True,11,5,社区服务|生活服务,meituan,https://www.meituan.com/meishi/230612088/,2026-06-13T12:00:00.000000,2026-04-10T15:32:36,111.29734223216578,30.70401702476368,528484.84,3398197.34,均瑶广场,核心商圈
e0084,规划范围,葛洲坝,住在国贸负一楼附近，垃圾清运不及时，快受不了了,"垃圾清运,国贸,一楼,受不了,及时",23,relevant,城市,失望,1,low,0.86,True,8,3,城市生活|身边事|宜昌环境,weibo,https://weibo.com/3010218699/8d038cde,2026-06-13T12:00:00.000000,2026-03-21T05:26:56,111.29633508221286,30.704953086825856,528388.09,3398300.86,时代广场,核心商圈
e0085,规划范围,东山大道,关于CBD准备建垃圾中转站，有知情人士吗,"CBD,中转站,垃圾,知情,人士",20,relevant,民生,好奇,3,low,0.76,True,178,6,宜昌新闻|民生实事,weibo,https://weibo.com/2274702426/6435e643,2026-06-13T12:00:00.000000,2026-03-28T11:58:00,111.37257705872821,30.674164869133282,535703.23,3394909.29,胜利一路社区,社区
e0086,规划范围,白龙岗小区,长江的菜市场比以前差远了,"差远了,菜市场,长江,以前",12,relevant,社区,怀念,3,high,0.84,True,8,4,生活服务|宜昌|便民|社区,xiaohongshu,https://www.xiaohongshu.com/explore/3e32712178433ba0c48a666f,2026-06-13T12:00:00.000000,2026-06-02T17:36:48,111.3138516304225,30.697081395507965,530068.57,3397432.73,夷陵中学,教育
e0087,规划范围,伍家岗区,每天路过点军区，路灯坏了太危险了,"点军区,路灯,路过,危险,每天",16,relevant,城市,满足,5,low,0.83,True,6,4,民生关注|城市设施,weibo,https://weibo.com/3805412194/3345cc54,2026-06-13T12:00:00.000000,2026-04-08T18:50:27,111.29551861360333,30.701417514231185,528310.9,3397908.68,国贸大厦,核心商圈
e0088,规划范围,长江,水悦城星巴克的斑马线需要增加,"星巴克,水悦城,斑马线,增加,需要",14,relevant,设施,满足,3,medium,0.74,True,16,1,照明|市政设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026615171,2026-06-13T12:00:00.000000,2026-04-05T14:39:23,111.29435739916713,30.730759836695846,528191.12,3401161.44,夜明珠,社区
e0089,规划范围,东山公园,云集路商场公园要升级改造，这次是真的要动了,"要动,云集,商场,公园,升级",21,relevant,城建,满足,1,high,0.85,True,15,0,民生实事|城建动态|宜昌新闻,weibo,https://weibo.com/3513153573/5dbce9f7,2026-06-13T12:00:00.000000,2026-05-03T18:01:39,111.29396388295969,30.69588121641919,528163.56,3397294.51,解放路-沿江大道口,沿江商圈
e0090,规划范围,东山大道,关于滨江公园大门口开发商跑路了，有知情人士吗,"滨江,大门口,知情,公园,开发商",22,relevant,城建,满足,1,high,0.86,True,4,3,城建|规划,dianping,https://www.dianping.com/review/53315904,2026-06-13T12:00:00.000000,2026-05-02T23:55:05,111.35567090406701,30.668668984995584,534085.07,3394294.74,五一广场,核心商圈
e0091,规划范围,沿江大道,碧桂园公园壹号的楼梯扶手需要增加，物业一直不解决,"壹号,楼梯扶手,碧桂园,公园,物业",24,relevant,设施,怀念,2,low,0.79,True,98,7,公共设施|基础设施,dianping,https://www.dianping.com/review/45920452,2026-06-13T12:00:00.000000,2026-05-28T02:44:37,111.33804851226384,30.69614219161545,532387.08,3397335.34,大公桥社区,社区
e0092,规划范围,锦绣社区,今天看到三峡大学业主在投诉物业的通告,"通告,三峡,投诉,业主,物业",18,relevant,城建,好奇,3,medium,0.86,True,7,2,城建|规划,dianping,https://www.dianping.com/review/86865782,2026-06-13T12:00:00.000000,2026-04-10T04:18:54,111.3108216494578,30.69777031889681,529778.07,3397508.3,体育场路,社区
e0093,规划范围,沿江大道,虹桥国际的空气有异味，谁能来管管,"管管,异味,虹桥,空气,国际",16,relevant,环境,愤怒,1,high,0.78,True,15,3,周边环境,meituan,https://www.meituan.com/meishi/101822908/,2026-06-13T12:00:00.000000,2026-04-27T22:54:06,111.29088562463244,30.714864391895226,527863.19,3399398.32,宜昌一中,教育
e0094,规划范围,绿萝路,金色海岸公园要升级改造，不知道什么时候动工,"金色,动工,海岸,公园,升级",21,relevant,城建,愤怒,4,low,0.73,True,23,5,城建动态|民生实事|宜昌新闻,weibo,https://weibo.com/7434309395/397a0a87,2026-06-13T12:00:00.000000,2026-04-28T16:35:30,111.29758450201837,30.703687562681505,528508.15,3398160.88,西陵一路商区,次级商圈
e0095,规划范围,城东大道,对比前几年，儿童公园北门绿化带被破坏了越来越严重了,"儿童公园,绿化带,北门,对比,破坏",25,relevant,环境,期待,1,high,0.89,True,13,5,宜昌|生活|环境,xiaohongshu,https://www.xiaohongshu.com/explore/4bb531ecd2c94920e9add27f,2026-06-13T12:00:00.000000,2026-04-10T04:25:37,111.28849824252173,30.70215524334994,527638.13,3397988.72,西陵一路商区,次级商圈
e0096,规划范围,夷陵区,体育场路加油站的环境问题：晚上光污染严重,"光污染,加油站,体育场,晚上,严重",20,relevant,城市,愤怒,5,medium,0.93,True,7,1,宜昌|生活|城市|环境,xiaohongshu,https://www.xiaohongshu.com/explore/6da9eacd309d7e284e48c336,2026-06-13T12:00:00.000000,2026-04-03T22:27:52,111.3121673218002,30.68982018996181,529909.44,3396627.27,东山公园,公园
e0097,规划范围,沿江大道,万达广场道路要拓宽，有业主群吗求拉,"万达,拓宽,业主,广场,道路",17,relevant,民生,期待,4,low,0.76,True,40,5,民生实事,weibo,https://weibo.com/9773268943/d66a6374,2026-06-13T12:00:00.000000,2026-03-25T13:51:12,111.29487573073837,30.707922379205964,528247.42,3398629.69,步行街,核心商圈
e0098,规划范围,珍珠路,住在东山公园山顶，电梯好几天没人修真是受够了,"没人修,受够了,东山,电梯,山顶",22,relevant,设施,失望,2,medium,0.91,True,6,1,基础设施,dianping,https://www.dianping.com/review/45681697,2026-06-13T12:00:00.000000,2026-05-29T18:14:11,111.35157190878459,30.672692221711745,533690.85,3394739.53,张家店,社区
e0099,规划范围,体育场路,对比隔壁葛洲坝，我们点军区的充电桩好几天没人修,"点军区,没人修,充电,葛洲坝,隔壁",23,relevant,设施,喜爱,5,low,0.89,True,58,6,公共设施,dianping,https://www.dianping.com/review/96583363,2026-06-13T12:00:00.000000,2026-05-05T00:58:24,111.29949142894996,30.700762392706494,528691.7,3397837.06,步行街,核心商圈
e0100,规划范围,猇亭区,水悦城的楼梯扶手如果能升级就好了,"楼梯扶手,水悦城,升级,如果",16,relevant,城市,怀念,4,high,0.78,True,3,2,社区|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/b8bd663407983e85db71ba58,2026-06-13T12:00:00.000000,2026-06-02T14:37:09,111.31843757583371,30.72904657930732,530497.87,3400977.8,三峡大学,教育
e0101,规划范围,东山公园,吐槽沿江大道中段的消防通道，存在安全隐患,"吐槽,消防通道,安全隐患,中段,沿江",20,relevant,城市,好奇,4,medium,0.79,True,77,10,城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/bd7c32e3516ef771fa4ca6de,2026-06-13T12:00:00.000000,2026-04-29T03:32:37,111.30713681532899,30.701749137456193,529423.84,3397948.44,宜昌站,交通
e0102,规划范围,东山大道,西陵一路天桥最近渣土车半夜经过噪音大，居民意见很大,"渣土,西陵,天桥,噪音,半夜",25,relevant,城市,喜爱,3,low,0.76,True,76,4,环境|宜昌|城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/7e65991dab91d61d4a59c724,2026-06-13T12:00:00.000000,2026-05-11T21:35:18,111.30500099815976,30.701020542869394,529219.45,3397867.11,大洋百货,核心商圈
e0103,规划范围,滨江公园,西陵区环境整治后好多了，但工地天天施工，噪音太大了还是存在,"西陵区,噪音,工地,整治,好多",29,relevant,城市,满足,4,high,0.78,True,11,0,城市生活|宜昌环境|身边事,weibo,https://weibo.com/8209617931/0770b448,2026-06-13T12:00:00.000000,2026-04-22T22:16:42,111.28667899180383,30.72020903789547,527458.73,3399989.81,北门外,社区
e0104,规划范围,点军区,三峡大学图书馆的保安如果能改善一下就好了,"三峡,保安,图书馆,改善,大学",20,relevant,民生,怀念,4,medium,0.9,True,5,3,生活便利|宜昌服务|民生,weibo,https://weibo.com/4421124078/e2cdbd1a,2026-06-13T12:00:00.000000,2026-04-27T06:05:52,111.30155519884188,30.708578369514058,528887.08,3398704.11,CBD中央商务区,核心商圈
e0105,规划范围,绿萝路,云集路商场附近外卖比以前差远了，生活很不方便,"外卖,差远了,云集,商场,方便",22,relevant,社区,怀念,5,medium,0.83,True,32,1,社区|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/5a091c4bcfab83ed892eeac8,2026-06-13T12:00:00.000000,2026-05-07T22:35:06,111.30276766395873,30.689442113604084,529008.95,3396582.88,东山公园,公园
e0106,规划范围,黄柏河,东山大道长途站的充电桩如果能改造就好了,"充电,东山,长途,大道,改造",19,relevant,城市,愤怒,3,high,0.87,True,13,2,民生|社区|宜昌|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/aa407aa0147fd5f75c3089cf,2026-06-13T12:00:00.000000,2026-03-13T18:05:05,111.30385976551618,30.693873782489007,529112.26,3397074.48,东山公园,公园
e0107,规划范围,CBD,在运河公园药店经常找不到人，效率真的低,"药店,运河,公园,效率,经常",19,relevant,社区,愤怒,4,medium,0.75,True,5,4,宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/19d0f4749e277e20f559c1b9,2026-06-13T12:00:00.000000,2026-05-07T02:23:45,111.30514947463043,30.701977117930866,529233.38,3397973.19,儿童公园,公园
e0108,规划范围,体育场路,珍珠路小学的减速带如果能改造就好了,"减速带,珍珠,小学,改造,如果",17,relevant,设施,中性,4,medium,0.82,True,4,4,公共设施|基础设施,dianping,https://www.dianping.com/review/66474987,2026-06-13T12:00:00.000000,2026-04-06T01:11:41,111.30440786940383,30.70285015944131,529162.07,3398069.79,CBD江边段,沿江商圈
e0109,规划范围,绿萝路,西陵区快递的比以前差远了问题，已经反映多次,"西陵区,差远了,快递,多次,反映",21,relevant,民生,失望,5,high,0.92,True,39,3,生活便利|宜昌服务|民生,weibo,https://weibo.com/7897714205/90770502,2026-06-13T12:00:00.000000,2026-06-12T02:46:39,111.34792728236421,30.681171094403588,533338.68,3395678.46,中南路商圈,核心商圈
e0110,规划范围,磨基山公园,东山大道路边烧烤油烟扰民，大家有没有同感,"油烟,同感,扰民,烧烤,东山",20,relevant,环境,中性,3,high,0.92,True,57,2,环境|周边,dianping,https://www.dianping.com/review/67900941,2026-06-13T12:00:00.000000,2026-05-31T11:53:32,111.30038912697343,30.704286952530534,528776.65,3398228.04,大洋百货,核心商圈
e0111,规划范围,沿江大道,分享一下珍珠路要建新的学校的最新消息,"路要,最新消息,建新,珍珠,分享",18,relevant,民生,期待,3,medium,0.74,True,2,4,宜昌新闻|民生实事,weibo,https://weibo.com/9022083038/cebd69c4,2026-06-13T12:00:00.000000,2026-06-02T20:36:21,111.36431660547036,30.68366372567849,534908.23,3395959.78,伍家岗江段,沿江社区
e0112,规划范围,夷陵区,国贸大厦小区要改造了，希望早点落实,"国贸,早点,大厦,小区,落实",17,relevant,民生,中性,1,low,0.87,True,1,2,宜昌新闻|民生实事,weibo,https://weibo.com/9164241721/364c7c75,2026-06-13T12:00:00.000000,2026-05-05T20:44:35,111.34253216325686,30.673234631234717,532824.39,3394796.99,张家店,社区
e0113,规划范围,沿江大道,分享一下胜利四路旁边要盖商业综合体的最新消息,"要盖,最新消息,四路,综合体,分享",22,relevant,城建,失望,3,medium,0.72,True,1,5,新鲜事|城建|宜昌|规划,xiaohongshu,https://www.xiaohongshu.com/explore/82dc1470ca97babd97c806f7,2026-06-13T12:00:00.000000,2026-05-15T09:00:12,111.28699805096228,30.72704947714443,527487.35,3400748.26,西坝岛沿江,沿江社区
e0114,规划范围,运河公园,每天路过体育场路加油站，健身器材早该换了太危险了,"健身器材,早该,加油站,体育场,路过",24,relevant,城市,好奇,2,high,0.88,True,12,4,民生关注|宜昌身边事|城市设施,weibo,https://weibo.com/4969399677/0c0ba254,2026-06-13T12:00:00.000000,2026-05-25T09:23:39,111.34078810733772,30.69655487012762,532649.41,3397381.88,大公桥江段,沿江社区
e0115,规划范围,城东大道,磨基山森林公园供暖态度特别差，体验很不好,"磨基山,森林公园,供暖,体验,态度",20,relevant,社区,怀念,4,high,0.82,True,5,3,社区|便民|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/1d3454f8c4db84b37420f0a3,2026-06-13T12:00:00.000000,2026-03-22T00:26:25,111.30617092928084,30.716800095336207,529326.75,3399616.81,锦绣社区,社区
