id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e0056,xiling_wujia,12345,2026-05-05T02:22:20+08:00,2026-05-05T02:22:20+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,喜爱,1.0,positive,1.0,high,0.957,True,宜昌,relevant,金融保险服务,1,6,中国建设银行,,T3,阿杜菜馆@埋点,ermalu,general,111.2832,30.6965,527130.3,3.39736e+06,中国建设银行(西陵支行),金融保险服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e0057,xiling_wujia,weibo,2026-05-03T18:39:55+08:00,2026-05-03T18:39:55+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,期待,1.0,positive,1.0,low,0.983,True,宜昌,relevant,金融保险服务,6,5,中国建设银行,,T3,中国建设银行(西陵支行),ermalu,general,111.2832,30.6969,527128.0,3.3974075e+06,中国建设银行(西陵支行),金融保险服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e0058,xiling_wujia,meituan,2026-05-02T07:59:26+08:00,2026-05-02T07:59:26+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹",15,urban_operation,event,期待,0.5,positive,0.5,high,0.986,True,宜昌,relevant,体育休闲服务,17,1,三级甲等医院,,T3,阿杜菜馆@埋点,ermalu,ermalu_oldstreet,111.2824,30.6957,527057.0,3.3972758e+06,宜昌市中心人民医院西陵院区体检中心,体育休闲服务,0.65,Positive,0.18,其他,其他,,
e0059,xiling_wujia,meituan,2026-05-01T18:26:31+08:00,2026-05-01T18:26:31+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.91,True,宜昌,relevant,交通设施服务,8,0,公交车站相关,,T3,一马路(公交站),ermalu,ermalu_oldstreet,111.284,30.6918,527207.44,3.3968395e+06,一马路(公交站),交通设施服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e0060,xiling_wujia,dianping,2026-05-03T21:39:41+08:00,2026-05-03T21:39:41+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,满足,1.0,positive,1.0,low,0.841,True,宜昌,relevant,体育休闲服务,6,1,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.2841,30.6979,527219.9,3.3975192e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e0061,xiling_wujia,meituan,2026-05-04T17:19:12+08:00,2026-05-04T17:19:12+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",16,urban_operation,service,喜爱,1.0,positive,1.0,low,0.973,True,宜昌,relevant,餐饮服务,3,2,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.2836,30.6949,527169.44,3.3971885e+06,瑜儿腊货馆,餐饮服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e0062,xiling_wujia,meituan,2026-05-03T04:53:46+08:00,2026-05-03T04:53:46+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,event,喜爱,0.94,positive,0.94,high,0.918,True,宜昌,relevant,体育休闲服务,6,1,诊所,,T3,刘勇中医诊所,ermalu,ermalu_oldstreet,111.2793,30.6958,526756.8,3.3972782e+06,刘勇中医诊所,体育休闲服务,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0063,xiling_wujia,xiaohongshu,2026-05-04T05:00:31+08:00,2026-05-04T05:00:31+08:00,二马路施工围挡还在，走路不方便,"二马路,围挡,走路,施工,方便",15,urban_operation,service,愤怒,0.86,negative,0.86,high,0.869,True,宜昌,relevant,购物服务,13,5,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2798,30.7015,526800.5,3.3979135e+06,宜昌解放路步行街,购物服务,0.17,Very Negative,0.15,不满抱怨,不满抱怨,,
e0064,xiling_wujia,xiaohongshu,2026-05-02T05:44:04+08:00,2026-05-02T05:44:04+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_governance,culture,期待,0.76,positive,0.76,low,0.984,True,宜昌,relevant,体育休闲服务,5,4,三级甲等医院,,T3,宜昌市中心人民医院西陵院区体检中心,ermalu,ermalu_oldstreet,111.2829,30.6958,527105.44,3.3972845e+06,宜昌市中心人民医院西陵院区体检中心,体育休闲服务,0.78,Positive,0.16,期待建议,期待建议,,
e0065,xiling_wujia,xiaohongshu,2026-05-02T02:22:07+08:00,2026-05-02T02:22:07+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",14,urban_governance,facility,满足,1.0,positive,1.0,low,0.936,True,宜昌,relevant,交通设施服务,10,6,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,ermalu_oldstreet,111.28,30.6988,526821.56,3.397611e+06,宜昌解放路步行街地下停车场,交通设施服务,0.93,Very Positive,0.15,喜悦满意,喜悦满意,,
e0066,xiling_wujia,xiaohongshu,2026-05-01T17:46:20+08:00,2026-05-01T17:46:20+08:00,就这样吧,这样,4,urban_operation,culture,中性,0.242,neutral,0.242,medium,0.854,True,宜昌,relevant,科教文化服务,8,0,培训机构,,T3,宜昌市青少年宫,ermalu,ermalu_oldstreet,111.2857,30.694,527370.5,3.3970865e+06,宜昌市青少年宫,科教文化服务,0.53,Neutral,0.04,其他,其他,,
e0067,xiling_wujia,weibo,2026-05-05T21:38:23+08:00,2026-05-05T21:38:23+08:00,大南门滨江配老街看江景，绝了,"大南门,江景,老街,滨江",14,urban_governance,facility,期待,0.7,positive,0.7,medium,0.951,True,宜昌,relevant,交通设施服务,15,0,停车场相关,,T3,陶珠路停车场,ermalu,ermalu_oldstreet,111.278,30.6969,526632.8,3.397407e+06,陶珠路停车场,交通设施服务,0.75,Positive,0.14,怀旧认同,怀旧认同,,
e0068,xiling_wujia,meituan,2026-05-05T16:23:59+08:00,2026-05-05T16:23:59+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,event,期待,1.0,positive,1.0,low,0.964,True,宜昌,relevant,体育休闲服务,9,2,三级甲等医院,,T3,宜昌市中心人民医院西陵院区体检中心,ermalu,ermalu_oldstreet,111.2822,30.6956,527041.44,3.3972618e+06,宜昌市中心人民医院西陵院区体检中心,体育休闲服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0069,xiling_wujia,dianping,2026-05-02T05:57:33+08:00,2026-05-02T05:57:33+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_operation,event,失望,0.8,negative,0.8,low,0.96,True,宜昌,relevant,休闲娱乐,5,1,迪厅,,T3,夜上海舞厅,ermalu,ermalu_oldstreet,111.28,30.6973,526827.1,3.3974458e+06,夜上海舞厅,休闲娱乐,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e0070,xiling_wujia,weibo,2026-05-02T16:52:03+08:00,2026-05-02T16:52:03+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,service,喜爱,0.94,positive,0.94,low,0.875,True,宜昌,relevant,购物服务,9,1,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2799,30.7015,526816.44,3.397914e+06,宜昌解放路步行街,购物服务,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0071,xiling_wujia,dianping,2026-05-01T06:52:32+08:00,2026-05-01T06:52:32+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,environment,好奇,0.26,neutral,0.26,medium,0.924,True,宜昌,relevant,交通设施服务,5,1,公共停车场,,T3,宜昌解放路步行街地下停车场,ermalu,ermalu_oldstreet,111.2808,30.6992,526904.0,3.3976575e+06,宜昌解放路步行街地下停车场,交通设施服务,0.53,Neutral,0.09,其他,其他,,
e0072,xiling_wujia,xiaohongshu,2026-05-05T21:46:12+08:00,2026-05-05T21:46:12+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",11,urban_operation,event,期待,1.0,positive,1.0,medium,0.982,True,宜昌,relevant,餐饮服务,2,2,中餐厅,,T3,阿杜菜馆@埋点,ermalu,general,111.2828,30.6969,527093.2,3.3974068e+06,阿杜菜馆,餐饮服务,0.97,Very Positive,0.13,喜悦满意,喜悦满意,,
e0073,xiling_wujia,dianping,2026-05-05T07:53:00+08:00,2026-05-05T07:53:00+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,service,喜爱,1.0,positive,1.0,high,0.925,True,宜昌,relevant,购物服务,4,0,步行街,,T3,恒大步行街,ermalu,ermalu_oldstreet,111.2782,30.6996,526650.94,3.3977038e+06,恒大步行街,购物服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0074,xiling_wujia,xiaohongshu,2026-05-01T08:36:34+08:00,2026-05-01T08:36:34+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,喜爱,1.0,positive,1.0,medium,0.836,True,宜昌,relevant,交通设施服务,1,1,停车场相关,,T3,陶珠路停车场,ermalu,ermalu_oldstreet,111.2774,30.696,526579.4,3.397309e+06,陶珠路停车场,交通设施服务,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e0075,xiling_wujia,weibo,2026-05-04T11:37:46+08:00,2026-05-04T11:37:46+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_governance,facility,喜爱,0.98,positive,0.98,medium,0.861,True,宜昌,relevant,交通设施服务,7,0,公交车站相关,,T3,市政府(公交站),ermalu,general,111.2788,30.6943,526710.44,3.3971195e+06,市政府(公交站),交通设施服务,0.89,Very Positive,0.18,喜悦满意,喜悦满意,,
e0076,xiling_wujia,dianping,2026-05-02T10:49:00+08:00,2026-05-02T10:49:00+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",15,urban_renewal,service,期待,1.0,positive,1.0,medium,0.955,True,宜昌,relevant,金融保险服务,15,1,中国建设银行,,T3,阿杜菜馆@埋点,ermalu,ermalu_oldstreet,111.283,30.6962,527113.1,3.3973235e+06,中国建设银行(西陵支行),金融保险服务,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e0077,xiling_wujia,xiaohongshu,2026-05-05T20:21:32+08:00,2026-05-05T20:21:32+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_operation,service,失望,1.0,negative,1.0,medium,0.865,True,宜昌,relevant,购物服务,23,0,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2798,30.7009,526804.9,3.3978515e+06,宜昌解放路步行街,购物服务,0.01,Very Negative,0.14,失望厌恶,失望厌恶,,
e0078,xiling_wujia,dianping,2026-05-01T03:36:18+08:00,2026-05-01T03:36:18+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_operation,event,愤怒,1.0,negative,1.0,low,0.99,True,宜昌,relevant,休闲娱乐,2,4,网吧,,T3,奥汀电竞,ermalu,ermalu_oldstreet,111.2814,30.6959,526959.6,3.397291e+06,奥汀电竞,休闲娱乐,0.01,Very Negative,0.14,失望厌恶,失望厌恶,,
e0079,xiling_wujia,dianping,2026-05-03T03:53:43+08:00,2026-05-03T03:53:43+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,期待,1.0,positive,1.0,low,0.929,True,宜昌,relevant,科教文化服务,11,16,文化宫,,T3,宜昌市工人文化宫,ermalu,general,111.2871,30.6957,527510.2,3.3972705e+06,宜昌市工人文化宫,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e0080,xiling_wujia,12345,2026-05-05T23:02:37+08:00,2026-05-05T23:02:37+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_governance,facility,喜爱,1.0,positive,1.0,medium,0.9,True,宜昌,relevant,购物服务,0,3,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2798,30.7008,526801.25,3.3978342e+06,宜昌解放路步行街,购物服务,0.99,Very Positive,0.18,怀旧认同,怀旧认同,,
e0081,xiling_wujia,12345,2026-05-02T18:40:06+08:00,2026-05-02T18:40:06+08:00,一般水平,"水平,一般",4,urban_operation,culture,好奇,0.298,neutral,0.298,medium,0.899,True,宜昌,relevant,科教文化服务,7,0,培训机构,,T3,宜昌市青少年宫,ermalu,general,111.2861,30.6933,527412.9,3.3970048e+06,宜昌市青少年宫,科教文化服务,0.43,Neutral,0.04,其他,其他,,
e0082,xiling_wujia,weibo,2026-05-01T22:49:44+08:00,2026-05-01T22:49:44+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.942,True,宜昌,relevant,科教文化服务,6,0,文化宫,,T3,宜昌市工人文化宫,ermalu,ermalu_oldstreet,111.2859,30.6958,527387.06,3.397285e+06,宜昌市工人文化宫,科教文化服务,0.99,Very Positive,0.18,怀旧认同,怀旧认同,,
e0083,xiling_wujia,12345,2026-05-05T15:02:15+08:00,2026-05-05T15:02:15+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",15,urban_governance,facility,喜爱,1.0,positive,1.0,high,0.911,True,宜昌,relevant,交通设施服务,4,1,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,ermalu_oldstreet,111.2801,30.6987,526838.25,3.3976018e+06,宜昌解放路步行街地下停车场,交通设施服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0084,xiling_wujia,weibo,2026-05-02T02:04:12+08:00,2026-05-02T02:04:12+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",18,urban_operation,facility,期待,1.0,positive,1.0,medium,0.932,True,宜昌,relevant,餐饮服务,2,2,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.2848,30.6955,527287.9,3.3972468e+06,瑜儿腊货馆,餐饮服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0085,xiling_wujia,weibo,2026-05-02T10:36:04+08:00,2026-05-02T10:36:04+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_operation,event,喜爱,1.0,positive,1.0,high,0.796,True,宜昌,relevant,休闲娱乐,3,1,酒吧,,T3,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.2745,30.6992,526294.7,3.3976615e+06,神话酒吧(大南门店),休闲娱乐,0.99,Very Positive,0.18,怀旧认同,怀旧认同,,
e0086,xiling_wujia,dianping,2026-05-06T08:27:39+08:00,2026-05-06T08:27:39+08:00,大南门那边停车太难，绕了三圈,"大南门,三圈,太难,停车,那边",14,urban_renewal,service,愤怒,1.0,negative,1.0,medium,0.819,True,宜昌,relevant,商务住宅,0,5,住宅小区,,T3,紫晶城天御,ermalu,ermalu_oldstreet,111.2761,30.6974,526454.44,3.397463e+06,紫晶城天御,商务住宅,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0087,xiling_wujia,dianping,2026-05-05T10:03:57+08:00,2026-05-05T10:03:57+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,culture,喜爱,0.94,positive,0.94,low,0.867,True,宜昌,relevant,科教文化服务,7,1,培训机构,,T3,宜昌市青少年宫,ermalu,ermalu_oldstreet,111.2857,30.6934,527370.5,3.397022e+06,宜昌市青少年宫,科教文化服务,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0088,xiling_wujia,dianping,2026-05-02T03:00:02+08:00,2026-05-02T03:00:02+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_operation,service,期待,1.0,positive,1.0,low,0.927,True,宜昌,relevant,住宿服务,10,1,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,ermalu_oldstreet,111.2807,30.6985,526888.4,3.397583e+06,宜昌丽锦快捷假日酒店,住宿服务,0.99,Very Positive,0.18,怀旧认同,怀旧认同,,
e0089,xiling_wujia,12345,2026-05-03T09:32:15+08:00,2026-05-03T09:32:15+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",12,urban_operation,event,喜爱,0.92,positive,0.92,low,0.911,True,宜昌,relevant,体育休闲服务,2,1,整形美容,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,ermalu_oldstreet,111.2798,30.6963,526804.44,3.3973408e+06,亚太美容医院,体育休闲服务,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e0090,xiling_wujia,dianping,2026-05-02T22:44:07+08:00,2026-05-02T22:44:07+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_governance,facility,失望,1.0,negative,1.0,medium,0.843,True,宜昌,relevant,交通设施服务,12,1,停车场相关,,T3,陶珠路停车场,ermalu,ermalu_oldstreet,111.2771,30.6963,526551.56,3.3973325e+06,陶珠路停车场,交通设施服务,0.05,Very Negative,0.15,不满抱怨,不满抱怨,,
e0091,xiling_wujia,meituan,2026-05-03T22:17:01+08:00,2026-05-03T22:17:01+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_governance,service,满足,1.0,positive,1.0,medium,0.941,True,宜昌,relevant,政府机构及社会团体,7,0,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,ermalu_oldstreet,111.2824,30.6949,527055.06,3.3971798e+06,宜昌市人民政府,政府机构及社会团体,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e0092,xiling_wujia,12345,2026-05-03T00:52:59+08:00,2026-05-03T00:52:59+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_governance,facility,愤怒,1.0,negative,1.0,medium,0.847,True,宜昌,relevant,交通设施服务,0,3,公交车站相关,,T3,一马路(公交站),ermalu,general,111.285,30.692,527309.2,3.3968628e+06,一马路(公交站),交通设施服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e0093,xiling_wujia,weibo,2026-05-03T21:36:14+08:00,2026-05-03T21:36:14+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,culture,失望,1.0,negative,1.0,medium,0.884,True,宜昌,relevant,科教文化服务,0,2,文化宫,,T3,宜昌市工人文化宫,ermalu,general,111.2866,30.6972,527453.5,3.3974365e+06,宜昌市工人文化宫,科教文化服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e0094,xiling_wujia,dianping,2026-05-04T23:21:31+08:00,2026-05-04T23:21:31+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,event,中性,0.26,neutral,0.26,medium,0.99,True,宜昌,relevant,休闲娱乐,15,0,网吧,,T3,奥汀电竞,ermalu,ermalu_oldstreet,111.2817,30.6958,526990.7,3.3972775e+06,奥汀电竞,休闲娱乐,0.53,Neutral,0.09,其他,其他,,
e0095,xiling_wujia,meituan,2026-05-01T18:37:01+08:00,2026-05-01T18:37:01+08:00,磨基山步道垃圾没人清理,"基山步,垃圾,清理",11,urban_operation,environment,失望,1.0,negative,1.0,high,0.9,True,宜昌,relevant,风景名胜,9,7,公园,,T3,滨江公园,ermalu,riverside,111.2813,30.693,526947.8,3.3969718e+06,滨江公园,风景名胜,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e0096,xiling_wujia,dianping,2026-05-01T16:17:51+08:00,2026-05-01T16:17:51+08:00,大南门那边停车太难，绕了三圈,"大南门,三圈,太难,停车,那边",14,urban_governance,facility,愤怒,1.0,negative,1.0,low,0.908,True,宜昌,relevant,交通设施服务,9,3,停车场相关,,T3,陶珠路停车场,ermalu,ermalu_oldstreet,111.2775,30.6967,526586.0,3.3973772e+06,陶珠路停车场,交通设施服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0097,xiling_wujia,weibo,2026-05-06T21:55:39+08:00,2026-05-06T21:55:39+08:00,二马路施工围挡还在，走路不方便,"二马路,围挡,走路,施工,方便",15,urban_operation,environment,愤怒,0.86,negative,0.86,medium,0.927,True,宜昌,relevant,风景名胜,6,0,热点地名,,T3,南湖公园,ermalu,ermalu_oldstreet,111.2855,30.6958,527349.5,3.3972808e+06,南湖公园,风景名胜,0.17,Very Negative,0.15,不满抱怨,不满抱怨,,
e0098,xiling_wujia,dianping,2026-05-06T00:39:53+08:00,2026-05-06T00:39:53+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节",15,urban_governance,facility,愤怒,0.78,negative,0.78,high,0.848,True,宜昌,relevant,交通设施服务,6,0,公交车站相关,,T3,市政府(公交站),ermalu,ermalu_oldstreet,111.2797,30.6941,526793.94,3.397096e+06,市政府(公交站),交通设施服务,0.21,Negative,0.15,不满抱怨,不满抱怨,,
