id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e0058,xiling_wujia,meituan,2025-07-19T05:26:48+08:00,2025-07-19T05:26:48+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,愤怒,1.0,negative,1.0,medium,0.971,True,宜昌,relevant,休闲娱乐,24,8,酒吧,,T2,Nine.籁Whisky&cocktail bar,ermalu,ermalu_oldstreet,111.2823,30.6932,527048.44,3.396996e+06,Nine.籁Whisky&cocktail bar,休闲娱乐,0.1,Very Negative,0.14,不满抱怨,不满抱怨,,
e0059,xiling_wujia,12345,2025-07-17T20:09:53+08:00,2025-07-17T20:09:53+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,愤怒,1.0,negative,1.0,high,0.99,True,宜昌,relevant,住宿服务,8,2,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,general,111.2815,30.6993,526968.75,3.3976685e+06,宜昌丽锦快捷假日酒店,住宿服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0060,xiling_wujia,weibo,2025-07-13T17:46:38+08:00,2025-07-13T17:46:38+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,service,中性,0.26,neutral,0.26,low,0.949,True,宜昌,relevant,餐饮服务,1,3,中餐厅,,T2,把把烧(恒大步行街店),ermalu,ermalu_oldstreet,111.2784,30.6998,526672.75,3.3977292e+06,把把烧(恒大步行街店),餐饮服务,0.53,Neutral,0.09,其他,其他,,
e0061,xiling_wujia,xiaohongshu,2025-07-18T05:26:24+08:00,2025-07-18T05:26:24+08:00,二马路那边人挺多的,"二马路,那边",13,urban_operation,culture,好奇,0.26,neutral,0.26,medium,0.951,True,宜昌,relevant,购物服务,8,3,特色商业街,,T2,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.2803,30.6957,526858.1,3.3972702e+06,二马路历史文化街区,购物服务,0.53,Neutral,0.09,其他,其他,,
e0062,xiling_wujia,xiaohongshu,2025-07-19T20:22:34+08:00,2025-07-19T20:22:34+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,期待,1.0,positive,1.0,low,0.979,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,ermalu_oldstreet,111.281,30.6975,526916.3,3.3974725e+06,宜昌丽锦快捷假日酒店,住宿服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e0063,xiling_wujia,12345,2025-07-19T01:29:24+08:00,2025-07-19T01:29:24+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_operation,service,失望,1.0,negative,1.0,low,0.99,True,宜昌,relevant,金融保险服务,1,2,中国工商银行,,T2,中国工商银行(三峡云集支行),ermalu,ermalu_oldstreet,111.2811,30.6967,526935.06,3.3973858e+06,中国工商银行(三峡云集支行),金融保险服务,0.01,Very Negative,0.14,失望厌恶,失望厌恶,,
e0064,xiling_wujia,dianping,2025-07-17T01:26:19+08:00,2025-07-17T01:26:19+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,愤怒,1.0,negative,1.0,high,0.937,True,宜昌,relevant,体育休闲服务,7,0,口腔医院,,T2,宜昌牙管家口腔(隆康路总院),ermalu,ermalu_oldstreet,111.2867,30.6951,527464.4,3.3972045e+06,宜昌牙管家口腔(隆康路总院),体育休闲服务,0.02,Very Negative,0.12,不满抱怨,不满抱怨,,
e0065,xiling_wujia,dianping,2025-07-14T16:43:04+08:00,2025-07-14T16:43:04+08:00,价格普通,"普通,价格",4,urban_operation,service,中性,0.298,neutral,0.298,high,0.976,True,宜昌,relevant,住宿服务,0,3,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,general,111.2816,30.6983,526983.1,3.39756e+06,宜昌丽锦快捷假日酒店,住宿服务,0.57,Neutral,0.04,其他,其他,,
e0066,xiling_wujia,meituan,2025-07-19T03:41:21+08:00,2025-07-19T03:41:21+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,满足,1.0,positive,1.0,high,0.962,True,宜昌,relevant,交通设施服务,3,3,公共停车场,,T2,宜昌解放路步行街地下停车场,ermalu,ermalu_oldstreet,111.2806,30.6991,526878.6,3.3976535e+06,宜昌解放路步行街地下停车场,交通设施服务,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e0067,xiling_wujia,weibo,2025-07-15T02:33:56+08:00,2025-07-15T02:33:56+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,culture,满足,1.0,positive,1.0,high,0.942,True,宜昌,relevant,科教文化服务,16,6,小学,,T2,红星路小学,ermalu,ermalu_oldstreet,111.2831,30.6935,527122.0,3.3970318e+06,红星路小学,科教文化服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0068,xiling_wujia,dianping,2025-07-17T23:48:05+08:00,2025-07-17T23:48:05+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,愤怒,1.0,negative,1.0,medium,0.928,True,宜昌,relevant,休闲娱乐,4,0,酒吧,,T2,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.2762,30.6988,526457.06,3.397615e+06,神话酒吧(大南门店),休闲娱乐,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e0069,xiling_wujia,dianping,2025-07-18T16:17:51+08:00,2025-07-18T16:17:51+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,event,愤怒,1.0,negative,1.0,low,0.855,True,宜昌,relevant,体育休闲服务,14,0,口腔医院,,T2,宜昌牙管家口腔(隆康路总院),ermalu,general,111.2873,30.6941,527523.1,3.3970942e+06,宜昌牙管家口腔(隆康路总院),体育休闲服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e0070,xiling_wujia,meituan,2025-07-13T13:46:40+08:00,2025-07-13T13:46:40+08:00,设双向四车道,"车道,双向",6,urban_operation,culture,好奇,0.312,neutral,0.312,high,0.979,True,宜昌,relevant,科教文化服务,4,3,文化宫,,T2,宜昌市工人文化宫,ermalu,general,111.2868,30.6969,527480.75,3.397403e+06,宜昌市工人文化宫,科教文化服务,0.42,Neutral,0.06,其他,其他,,
e0071,xiling_wujia,dianping,2025-07-19T02:33:05+08:00,2025-07-19T02:33:05+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_governance,facility,愤怒,1.0,negative,1.0,low,0.854,True,宜昌,relevant,交通设施服务,0,0,公共停车场,,T2,滨江公园地面停车场,ermalu,riverside,111.2829,30.692,527103.5,3.3968605e+06,滨江公园地面停车场,交通设施服务,0.02,Very Negative,0.13,不满抱怨,不满抱怨,,
e0072,xiling_wujia,xiaohongshu,2025-07-19T10:25:28+08:00,2025-07-19T10:25:28+08:00,二马路那边人挺多的,"二马路,那边",14,urban_operation,service,好奇,0.26,neutral,0.26,high,0.932,True,宜昌,relevant,餐饮服务,17,7,中餐厅,,T2,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.2848,30.6957,527284.3,3.3972755e+06,瑜儿腊货馆,餐饮服务,0.53,Neutral,0.09,其他,其他,,
e0073,xiling_wujia,weibo,2025-07-16T17:29:14+08:00,2025-07-16T17:29:14+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,event,期待,0.94,positive,0.94,low,0.958,True,宜昌,relevant,休闲娱乐,10,5,网吧,,T2,奥汀电竞,ermalu,ermalu_oldstreet,111.281,30.6951,526918.3,3.3972062e+06,奥汀电竞,休闲娱乐,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0074,xiling_wujia,xiaohongshu,2025-07-17T03:52:38+08:00,2025-07-17T03:52:38+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,event,满足,1.0,positive,1.0,medium,0.936,True,宜昌,relevant,体育休闲服务,7,4,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,general,111.2852,30.6974,527324.75,3.3974618e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e0075,xiling_wujia,dianping,2025-07-18T16:37:50+08:00,2025-07-18T16:37:50+08:00,就这样吧,这样,4,urban_planning,environment,好奇,0.242,neutral,0.242,low,0.959,True,宜昌,relevant,交通设施服务,12,1,停车场相关,,T2,陶珠路停车场,ermalu,ermalu_oldstreet,111.2781,30.6972,526643.75,3.3974418e+06,陶珠路停车场,交通设施服务,0.53,Neutral,0.04,其他,其他,,
e0076,xiling_wujia,xiaohongshu,2025-07-13T08:51:48+08:00,2025-07-13T08:51:48+08:00,大南门那边停车太难，绕了三圈,"大南门,三圈,太难,停车,那边",14,urban_operation,culture,失望,1.0,negative,1.0,low,0.959,True,宜昌,relevant,科教文化服务,4,3,文化宫,,T2,宜昌市工人文化宫,ermalu,ermalu_oldstreet,111.2858,30.6961,527379.25,3.3973152e+06,宜昌市工人文化宫,科教文化服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0077,xiling_wujia,weibo,2025-07-16T20:12:03+08:00,2025-07-16T20:12:03+08:00,大南门那边停车太难，绕了三圈,"大南门,三圈,太难,停车,那边",14,urban_operation,culture,失望,1.0,negative,1.0,low,0.942,True,宜昌,relevant,科教文化服务,2,8,小学,,T2,红星路小学,ermalu,ermalu_oldstreet,111.283,30.6931,527109.3,3.396987e+06,红星路小学,科教文化服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0078,xiling_wujia,xiaohongshu,2025-07-14T13:20:18+08:00,2025-07-14T13:20:18+08:00,也就那样吧,那样,9,urban_renewal,facility,好奇,0.242,neutral,0.242,high,0.959,True,宜昌,relevant,餐饮服务,4,1,中餐厅,,T2,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.2844,30.6953,527244.06,3.3972295e+06,瑜儿腊货馆,餐饮服务,0.53,Neutral,0.05,其他,其他,,
e0079,xiling_wujia,xiaohongshu,2025-07-13T08:33:25+08:00,2025-07-13T08:33:25+08:00,普通水平,"普通,水平",2,urban_operation,environment,中性,0.298,neutral,0.298,high,0.958,True,宜昌,relevant,金融保险服务,0,1,中国工商银行,,T2,阿杜菜馆@埋点,ermalu,ermalu_oldstreet,111.282,30.6972,527017.06,3.397435e+06,中国工商银行(三峡云集支行),金融保险服务,0.43,Neutral,0.04,其他,其他,,
e0080,xiling_wujia,weibo,2025-07-19T15:52:52+08:00,2025-07-19T15:52:52+08:00,设双向四车道,"车道,双向",12,urban_operation,event,中性,0.312,neutral,0.312,low,0.914,True,宜昌,relevant,休闲娱乐,1,6,酒吧,,T2,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.2798,30.696,526804.3,3.3973062e+06,山丘酒吧,休闲娱乐,0.42,Neutral,0.06,其他,其他,,
e0081,xiling_wujia,dianping,2025-07-13T17:17:20+08:00,2025-07-13T17:17:20+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_operation,service,失望,1.0,negative,1.0,low,0.99,True,宜昌,relevant,住宿服务,1,9,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,ermalu_oldstreet,111.2812,30.6983,526936.3,3.3975572e+06,宜昌丽锦快捷假日酒店,住宿服务,0.06,Very Negative,0.12,不满抱怨,不满抱怨,,
e0082,xiling_wujia,xiaohongshu,2025-07-12T04:32:01+08:00,2025-07-12T04:32:01+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,service,中性,0.26,neutral,0.26,high,0.988,True,宜昌,relevant,餐饮服务,1,6,特色/地方风味餐厅,,T2,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.2805,30.6961,526870.6,3.397311e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.53,Neutral,0.09,其他,其他,,
e0083,xiling_wujia,meituan,2025-07-14T12:39:19+08:00,2025-07-14T12:39:19+08:00,这条路坑坑洼洼半年没人修,"没人修,坑坑洼洼,半年,这条",12,urban_governance,facility,失望,0.56,negative,0.56,medium,0.821,True,宜昌,relevant,交通设施服务,1,1,公交车站相关,,T2,一马路(公交站),ermalu,ermalu_oldstreet,111.2834,30.6919,527149.75,3.3968555e+06,一马路(公交站),交通设施服务,0.32,Negative,0.12,其他,其他,,
e0084,xiling_wujia,12345,2025-07-15T18:57:46+08:00,2025-07-15T18:57:46+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,service,满足,1.0,positive,1.0,low,0.845,True,宜昌,relevant,购物服务,1,3,步行街,,T2,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.279,30.7013,526728.06,3.3978902e+06,宜昌解放路步行街,购物服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0085,xiling_wujia,weibo,2025-07-13T17:41:30+08:00,2025-07-13T17:41:30+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.95,True,宜昌,relevant,金融保险服务,17,3,中国工商银行,,T2,中国工商银行(三峡云集支行),ermalu,ermalu_oldstreet,111.2823,30.6974,527047.1,3.397463e+06,中国工商银行(三峡云集支行),金融保险服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e0086,xiling_wujia,xiaohongshu,2025-07-19T01:57:57+08:00,2025-07-19T01:57:57+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_governance,facility,喜爱,1.0,positive,1.0,low,0.933,True,宜昌,relevant,休闲娱乐,3,1,酒吧,,T2,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.275,30.6983,526347.2,3.397562e+06,神话酒吧(大南门店),休闲娱乐,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e0087,xiling_wujia,dianping,2025-07-19T08:10:09+08:00,2025-07-19T08:10:09+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,满足,1.0,positive,1.0,high,0.883,True,宜昌,relevant,生活服务,7,2,电力营业厅,,T2,宜昌市国家电网供电局,ermalu,general,111.2856,30.6925,527365.9,3.396918e+06,宜昌市国家电网供电局,生活服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e0088,xiling_wujia,12345,2025-07-17T17:25:43+08:00,2025-07-17T17:25:43+08:00,长江沿线景观带做得漂亮，喜欢,"景观带,沿线,漂亮,长江,喜欢",14,urban_operation,environment,满足,1.0,positive,1.0,high,0.965,True,宜昌,relevant,风景名胜,6,0,公园,,T2,滨江公园,ermalu,riverside,111.2813,30.6925,526947.94,3.3969205e+06,滨江公园,风景名胜,1.0,Very Positive,0.14,喜悦满意,喜悦满意,,
e0089,xiling_wujia,dianping,2025-07-18T07:16:48+08:00,2025-07-18T07:16:48+08:00,普普通通,普普通通,4,urban_operation,culture,好奇,0.2,neutral,0.2,high,0.842,True,宜昌,relevant,科教文化服务,7,2,培训机构,,T2,宜昌市青少年宫,ermalu,general,111.2859,30.6932,527393.3,3.39699e+06,宜昌市青少年宫,科教文化服务,0.5,Neutral,0.04,其他,其他,,
e0090,xiling_wujia,weibo,2025-07-17T06:43:09+08:00,2025-07-17T06:43:09+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,愤怒,1.0,negative,1.0,medium,0.956,True,宜昌,relevant,休闲娱乐,6,0,酒吧,,T2,山丘酒吧,ermalu,ermalu_oldstreet,111.2795,30.6955,526775.56,3.3972492e+06,山丘酒吧,休闲娱乐,0.02,Very Negative,0.12,不满抱怨,不满抱怨,,
e0091,xiling_wujia,xiaohongshu,2025-07-18T23:52:06+08:00,2025-07-18T23:52:06+08:00,大南门那边停车太难，绕了三圈,"大南门,三圈,太难,停车,那边",14,urban_operation,event,愤怒,1.0,negative,1.0,high,0.921,True,宜昌,relevant,休闲娱乐,5,3,酒吧,,T2,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2829,30.6949,527104.2,3.3971788e+06,Sober.醒Club酒吧,休闲娱乐,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e0092,xiling_wujia,meituan,2025-07-14T19:18:27+08:00,2025-07-14T19:18:27+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_planning,facility,满足,0.98,positive,0.98,high,0.9,True,宜昌,relevant,休闲娱乐,11,1,酒吧,,T2,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.2753,30.7,526375.4,3.3977418e+06,神话酒吧(大南门店),休闲娱乐,0.89,Very Positive,0.18,喜悦满意,喜悦满意,,
e0093,xiling_wujia,xiaohongshu,2025-07-16T12:59:13+08:00,2025-07-16T12:59:13+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,event,失望,1.0,negative,1.0,low,0.979,True,宜昌,relevant,体育休闲服务,4,0,口腔医院,,T2,宜昌牙管家口腔(隆康路总院),ermalu,general,111.2869,30.6952,527487.1,3.397216e+06,宜昌牙管家口腔(隆康路总院),体育休闲服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e0094,xiling_wujia,weibo,2025-07-19T21:12:48+08:00,2025-07-19T21:12:48+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,service,好奇,0.26,neutral,0.26,medium,0.93,True,宜昌,relevant,餐饮服务,5,6,中餐厅,,T2,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.2839,30.696,527197.75,3.3973065e+06,瑜儿腊货馆,餐饮服务,0.53,Neutral,0.09,其他,其他,,
e0095,xiling_wujia,meituan,2025-07-17T07:18:44+08:00,2025-07-17T07:18:44+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,event,喜爱,1.0,positive,1.0,low,0.92,True,宜昌,relevant,体育休闲服务,19,0,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,ermalu_oldstreet,111.2843,30.6966,527239.94,3.39737e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0096,xiling_wujia,meituan,2025-07-18T04:11:34+08:00,2025-07-18T04:11:34+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,facility,期待,1.0,positive,1.0,high,0.859,True,宜昌,relevant,交通设施服务,5,3,公交车站相关,,T2,一马路(公交站),ermalu,general,111.2846,30.6916,527264.25,3.3968158e+06,一马路(公交站),交通设施服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e0097,xiling_wujia,xiaohongshu,2025-07-14T16:04:08+08:00,2025-07-14T16:04:08+08:00,一般般,一般般,3,urban_operation,event,好奇,0.2,neutral,0.2,medium,0.926,True,宜昌,relevant,体育休闲服务,6,0,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,general,111.2847,30.6981,527276.8,3.3975425e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.5,Neutral,0.03,其他,其他,,
e0098,xiling_wujia,dianping,2025-07-14T17:45:49+08:00,2025-07-14T17:45:49+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_governance,environment,满足,1.0,positive,1.0,medium,0.937,True,宜昌,relevant,休闲娱乐,5,0,酒吧,,T2,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2825,30.6945,527063.3,3.3971372e+06,Sober.醒Club酒吧,休闲娱乐,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0099,xiling_wujia,dianping,2025-07-19T19:44:36+08:00,2025-07-19T19:44:36+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_operation,event,失望,0.8,negative,0.8,medium,0.807,True,宜昌,relevant,休闲娱乐,6,0,酒吧,,T2,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.275,30.6979,526343.3,3.3975085e+06,神话酒吧(大南门店),休闲娱乐,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e0100,xiling_wujia,dianping,2025-07-12T09:32:08+08:00,2025-07-12T09:32:08+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,0.76,negative,0.76,high,0.896,True,宜昌,relevant,住宿服务,2,3,宾馆酒店,,T2,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,ermalu_oldstreet,111.2771,30.6995,526545.75,3.3976928e+06,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e0101,xiling_wujia,xiaohongshu,2025-07-18T12:56:31+08:00,2025-07-18T12:56:31+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_governance,environment,满足,0.88,positive,0.88,high,0.943,True,宜昌,relevant,科教文化服务,1,2,小学,,T2,红星路小学,ermalu,ermalu_oldstreet,111.2833,30.6935,527147.06,3.3970282e+06,红星路小学,科教文化服务,0.84,Very Positive,0.13,喜悦满意,喜悦满意,,
e0102,xiling_wujia,weibo,2025-07-17T21:54:29+08:00,2025-07-17T21:54:29+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_governance,facility,失望,1.0,negative,1.0,high,0.961,True,宜昌,relevant,交通设施服务,14,0,停车场相关,,T2,陶珠路停车场,ermalu,ermalu_oldstreet,111.2777,30.6969,526608.44,3.3974e+06,陶珠路停车场,交通设施服务,0.01,Very Negative,0.14,失望厌恶,失望厌恶,,
